almaMmsId	rpbId	hbzId	zdbId
990108181040206441	RPB107t01014308	1412821-4	HT012665551
990108714330206441	RPB107t01014309	1481056-6	HT012718880
990104078080206441	RPB107t01014315	725563-9	HT012255255
990102958710206441	RPB107t01014536	303667-4	HT012143318
990104083100206441	RPB107t01014556	726153-6	HT012255757
990106461370206441	RPB107t01014564	1169651-5	HT012493584
990106461370206441	RPB107t01014565	1169651-5	HT012493584
990105527410206441	RPB107t01014571	1041643-2	HT012400188
990107254720206441	RPB107t01014574	1284407-X	HT012572919
990106431060206441	RPB107t01014577	1165958-0	HT012490553
990104084280206441	RPB107t01014579	726285-1	HT012255875
990105527390206441	RPB107t01014585	1041641-9	HT012400186
990106809250206441	RPB107t01014587	1215326-6	HT012528372
990106809270206441	RPB107t01014588	1215328-X	HT012528374
990106809290206441	RPB107t01014589	1215332-1	HT012528376
990106809280206441	RPB107t01014590	1215331-X	HT012528375
990106893890206441	RPB107t01014595	1226602-4	HT012536836
990108090050206441	RPB107t01014611	1401272-8	HT012656452
990104835720206441	RPB107t01014614	880622-6	HT012331019
99370729887706441	RPB107t01019617	3060752-8	HT020901058
990055639720206441	RPB107t01019936	726024-6	HT007006411
990056441540206441	RPB107t01020389	43373-1	HT007910357
990105729200206441	RPB107t01020393	1070412-7	HT012420367
990106762030206441	RPB107t01020403	1208850-X	HT012523650
990054855590206441	RPB107t01020458	219476-4	HT006914345
990054167630206441	RPB107t01020520	202870-0	HT002201830
990102659640206441	RPB107t01020568	243469-6	HT012113411
990104083840206441	RPB107t01020583	726233-4	HT012255831
990054822250206441	RPB107t01020598	208893-9	HT006909667
990103575490206441	RPB107t01020611	531677-7	HT012204996
990055424490206441	RPB107t01020683	612832-4	HT006981355
990106009700206441	RPB107t01020812	1111143-4	HT012448417
990054853960206441	RPB107t01020855	218899-5	HT006914144
990136486490206441	RPB107t01020857	2194229-8	HT014433202
990102529740206441	RPB107t01020862	203123-1	HT012100421
990103461950206441	RPB107t01020866	501956-4	HT012193642
990054838310206441	RPB107t01020871	214250-8	HT006911965
990104081420206441	RPB107t01020964	725956-6	HT012255589
990055304770206441	RPB107t01020965	578768-3	HT006967748
990055617480206441	RPB107t01020994	715398-3	HT007003446
990209965570206441	RPB107t01021009	2842072-X	HT018826681
990177952240206441	RPB107t01021018		HT016180383
990133044090206441	RPB107t01021020	2160805-2	HT014173663
990104082580206441	RPB107t01021058	726093-3	HT012255705
990133043850206441	RPB107t01021059	2160781-3	HT014173639
990206322440206441	RPB107t01021072	2804482-4	HT018492839
990104075980206441	RPB107t01021147	725293-6	HT012255045
990108188960206441	RPB107t01021159	1413809-8	HT012666343
990104075120206441	RPB107t01021160	725192-0	HT012254959
990108305850206441	RPB107t01021384	1428356-6	HT012678032
990055423110206441	RPB107t01021547	612657-1	HT006981203
990106458670206441	RPB107t01021585	1169305-8	HT012493314
990055411150206441	RPB107t01021703	611184-1	HT006979920
990102578800206441	RPB107t01021736	226195-9	HT012105327
990106893910206441	RPB107t01021741	1226604-8	HT012536838
990104855640206441	RPB107t01021794	883353-9	HT012333011
990104975560206441	RPB107t01021874	917148-4	HT012345003
990104075980206441	RPB107t01021879	725293-6	HT012255045
990202960150206441	RPB107t01021910	2758156-1	HT018176114
990133044150206441	RPB107t01021914	2160811-8	HT014173669
990102551650206441	RPB107t01021915	214636-8	HT012102612
990055202990206441	RPB107t01021916	535473-0	HT006955941
990104079440206441	RPB107t01021917	725732-6	HT012255391
990365504580206441	RPB107t01021919	3007518-X	HT020357812
990056553610206441	RPB107t01021926	537906-4	HT008952302
990055838220206441	RPB107t01021929	998350-8	HT007031142
990103710280206441	RPB107t01021930	555775-6	HT012218475
990108001360206441	RPB107t01021932	1389759-7	HT012647583
990114055870206441	RPB107t01021935	2051125-5	HT013078974
990104076020206441	RPB107t01021937	725297-3	HT012255049
990103479770206441	RPB107t01021938	507558-0	HT012195424
990054101490206441	RPB107t01021942	201411-7	HT001393571
990054805530206441	RPB107t01021945	203683-6	HT006907233
990124510830206441	RPB107t01021947	2131895-5	HT013902978
990157982570206441	RPB107t01021961	2330570-8	HT015177047
990055476140206441	RPB107t01021962	625360-X	HT006987486
990054855820206441	RPB107t01021969	219534-3	HT006914374
990104075280206441	RPB107t01021970	725211-0	HT012254975
990193810720206441	RPB107t01021972	2692578-3	HT017468383
990054828200206441	RPB107t01021974	211097-0	HT006910563
990106762120206441	RPB107t01021977	1208862-6	HT012523659
990139559440206441	RPB107t01021978	2204993-9	HT014512195
990054453680206441	RPB107t01021987	582634-2	HT005041600
990107564570206441	RPB107t01021989	1330143-3	HT012603904
990116211460206441	RPB107t01021991	2065341-4	HT013296441
990105166660206441	RPB107t01021994	990576-5	HT012364113
990055476110206441	RPB107t01021995	625355-6	HT006987483
990054804610206441	RPB107t01021996	203365-3	HT006907089
990210495010206441	RPB107t01021998	2846004-2	HT018878446
990056236710206441	RPB107t01022001	540997-4	HT007191908
990054829600206441	RPB107t01022004	211609-1	HT006910767
990102561970206441	RPB107t01022005	220042-9	HT012103644
990056354190206441	RPB107t01022009	725698-X	HT007439522
990055623180206441	RPB107t01022023	716881-0	HT007004135
990102556390206441	RPB107t01022028	216603-3	HT012103086
990054816670206441	RPB107t01022031	207112-5	HT006908961
990054898580206441	RPB107t01022032	242641-9	HT006920531
990102527660206441	RPB107t01022037	201200-5	HT012100213
990107418790206441	RPB107t01022040	1309837-8	HT012589326
990219526290206441	RPB107t01022041	2905541-6	HT019448565
990102538070206441	RPB107t01022042	207745-0	HT012101254
990108331330206441	RPB107t01022045	1431485-X	HT012680580
990101814960206441	RPB107t01022051	11535-6	HT012028943
990135964940206441	RPB107t01022054	2187834-1	HT014380274
990139172420206441	RPB107t01022055	2199774-3	HT014473098
990052503310206441	RPB107t01022057	726838-5	HT007006470
990054814820206441	RPB107t01022061	206458-3	HT006908734
990113418440206441	RPB107t01022062	2025123-3	HT013014906
990056284490206441	RPB107t01022063	202873-6	HT007223192
990054683060206441	RPB107t01022069	42988-0	HT006891353
990102548980206441	RPB107t01022115	213378-7	HT012102345
990108080100206441	RPB107t01022221	1399949-7	HT012655457
990103485830206441	RPB107t01022228	510697-7	HT012196030
990103251770206441	RPB107t01022277	418165-7	HT012172624
990103609980206441	RPB107t01022278	538552-0	HT012208445
990054359090206441	RPB107t01022322	213597-8	HT003633592
990133278240206441	RPB107t01022383	2167785-2	HT014197349
990101751700206441	RPB107t01022539	957517-0	HT012022617
990103728480206441	RPB107t01022540	558796-7	HT012220295
990102561910206441	RPB107t01022544	219984-1	HT012103638
990055135010206441	RPB107t01022589	506015-1	HT006948326
990054721630206441	RPB107t01022590	126455-2	HT006896512
990104079160206441	RPB107t01022633	725700-4	HT012255363
990107641720206441	RPB107t01022666	1340274-2	HT012611619
990103630050206441	RPB107t01022692	542572-4	HT012210452
990054036230206441	RPB107t01022792	6388-5	HT001355390
990097407000206441			HT005764264
990104083820206441	RPB107t01022844	726231-0	HT012255829
990054017500206441	RPB107t01022897	505507-6	HT001335384
990054795360206441	RPB107t01022941	200307-7	HT006905796
990054867540206441	RPB107t01022944	223412-9	HT006916197
990054954670206441	RPB107t01022959	311459-4	HT006927179
990108385870206441	RPB107t01023140	1438204-0	HT012686034
990133044850206441	RPB107t01023275	2160886-6	HT014173739
990104083570206441	RPB107t01023276	726204-8	HT012255804
990209980190206441	RPB107t01023400	2842212-0	HT018828146
990052537760206441	RPB107t01023411	1279450-8	HT007371676
990108088740206441	RPB107t01023440	1401109-8	HT012656321
990054838130206441	RPB107t01023462	214214-4	HT006911945
990105123460206441	RPB107t01023469	983936-7	HT012359793
990116477770206441	RPB107t01023476	2076551-4	HT013323335
990133044330206441	RPB107t01023500	2160830-1	HT014173687
990106009700206441	RPB107t01023538	1111143-4	HT012448417
990104082790206441	RPB107t01023540	726120-2	HT012255726
990054827020206441	RPB107t01023739	210680-2	HT006910406
990054798290206441	RPB107t01023886	201419-1	HT006906244
990055315360206441	RPB107t01100216	585432-5	HT006969130
990204465670206441	RPB107t01100261	2776625-1	HT018316044
990105189710206441	RPB107t01100826	997497-0	HT012366418
990054196220206441	RPB107t01100890	201311-3	HT002215032
990159204780206441	RPB107t01101175	2375795-4	HT015212663
990103811740206441	RPB107t01102221	572649-9	HT012228621
990054647700206441	RPB107t01102247	1367-5	HT006886809
990054854570206441	RPB107t01102299	219084-9	HT006914216
990054855420206441	RPB107t01103217	219437-5	HT006914322
990108036990206441	RPB107t01103390	1394311-X	HT012651146
990102527720206441	RPB107t01103414	201255-8	HT012100219
990105476860206441	RPB107t01103649	1035144-9	HT012395133
990203405340206441	RPB107t01104407	2764374-8	HT018218300
990104080350206441	RPB107t01104646	725832-X	HT012255482
990053791250206441	RPB107t01104749	220577-4	HT011185013
990104077600206441	RPB107t01104800	725507-X	HT012255207
990103508300206441	RPB107t01106153	515940-4	HT012198277
990055284800206441	RPB107t01106298	570029-2	HT006965000
990055271570206441	RPB107t01107680	563599-8	HT006963446
990055825050206441	RPB107t01109902	982798-5	HT007029610
990056507880206441	RPB107t01110999	725262-6	HT008406198
990102559400206441	RPB107t01111001	218680-9	HT012103387
990160455510206441	RPB107t01111371	2394818-8	HT015338584
990107972470206441	RPB107t01113457	1386192-X	HT012644694
990054868180206441	RPB107t01113577	223584-5	HT006916293
990108037150206441	RPB107t01114025	1394330-3	HT012651162
990105038840206441	RPB107t01114660	970084-5	HT012351331
990104084220206441	RPB107t01116003	726278-4	HT012255869
990055633710206441	RPB107t01117650	720677-X	HT007005506
990107972430206441	RPB107t01118938	1386187-6	HT012644690
990054811950206441	RPB107t01119036	205466-8	HT006908369
990054852340206441	RPB107t01119051	218393-6	HT006913895
990107969660206441	RPB107t01119077	1385854-3	HT012644413
990113606780206441	RPB107t01120553	2038461-0	HT013033792
990117552880206441	RPB107t01121053	2086212-X	HT013432059
990117553350206441	RPB107t01121173	2086259-3	HT013432106
990117553160206441	RPB107t01121435	2086240-4	HT013432087
990054844960206441	RPB107t01121713	216235-0	HT006912931
990106910350206441	RPB107t01122240	1228682-5	HT012538482
990104082210206441	RPB107t01122302	726051-9	HT012255668
990118892030206441	RPB107t01122895	2098393-1	HT013565943
990104083850206441	RPB107t01123913	726234-6	HT012255832
990104076940206441	RPB107t01124145	725412-X	HT012255141
990117553120206441	RPB107t01124371	2086236-2	HT013432083
990108507460206441	RPB107t01125497	1453856-8	HT012698193
990117552960206441	RPB107t01125498	2086220-9	HT013432067
990117553320206441	RPB107t01126171	2086256-8	HT013432103
990182507540206441	RPB107t01126276	2575812-3	HT016551044
990104082710206441	RPB107t01128648	726108-1	HT012255718
990103577480206441	RPB107t01128767	532142-6	HT012205195
990104080040206441	RPB107t01132625	725798-3	HT012255451
990054803280206441	RPB107t01139440	202871-2	HT006906867
990055825000206441	RPB107t01140713	982786-9	HT007029603
990192743430206441	RPB107t01141880	2679003-8	HT017363900
990055838320206441	RPB107t01143347	998395-8	HT007031152
990102294430206441	RPB107t01143453	137347-X	HT012076890
990135787500206441	RPB107t01143836	2186715-X	HT014362324
990107763010206441	RPB107t01144029	1358068-1	HT012623748
990135787580206441	RPB107t01144046	2186724-0	HT014362332
990104073940206441	RPB107t01145333	725041-1	HT012254841
990055635980206441	RPB107t01146801	721706-7	HT007005837
990104078310206441	RPB107t01147217	725591-3	HT012255278
990104080050206441	RPB107t01148128	725799-5	HT012255452
990102004840206441	RPB107t01150767	45455-2	HT012047931
990104082000206441	RPB107t01150771	726025-8	HT012255647
990104078490206441	RPB107t01152124	725616-4	HT012255296
990104074260206441	RPB107t01152252	725092-7	HT012254873
990054874530206441	RPB107t01152748	225973-4	HT006917231
990055289080206441	RPB107t01153284	572058-8	HT006965561
990103570950206441	RPB107t01153371	530795-8	HT012204542
990105374580206441	RPB107t01154481	1022035-5	HT012384905
990055348620206441	RPB107t01156383	602548-1	HT006973049
990055245110206441	RPB107t01157415	551694-8	HT006960502
990104086510206441	RPB107t01158843	726562-1	HT012256098
990104087660206441	RPB107t01159229	726742-3	HT012256213
990105757900206441	RPB107t01159469	1075067-8	HT012423237
990104086670206441	RPB107t01159592	726586-4	HT012256114
990104088570206441	RPB107t01159942	726872-5	HT012256304
990104082680206441	RPB107t01160185	726103-2	HT012255715
990180840050206441	RPB107t01160669	2556556-4	HT016390223
990106889600206441	RPB107t01160895	1226058-7	HT012536407
990106602340206441	RPB107t01160922	1187590-2	HT012507681
990106098460206441	RPB107t01160938	1122462-9	HT012457293
990107335030206441	RPB107t01161209	1295432-9	HT012580950
990107254620206441	RPB107t01161532	1284390-8	HT012572909
990105992350206441	RPB107t01161569	1108727-4	HT012446682
990106143120206441	RPB107t01162143	1128403-1	HT012461759
990056687780206441	RPB107t01163341	1120676-7	HT010848741
990106390200206441	RPB107t01163538	1160763-4	HT012486467
990105766300206441	RPB107t01164398	1076336-3	HT012424077
990106391890206441	RPB107t01164656	1161040-2	HT012486636
990107202730206441	RPB107t01176499	1277075-9	HT012567720
990113672890206441	RPB107t021513	2045290-1	HT013040403
990054837130206441	RPB107t021529	213931-5	HT006911824
990116278640206441	RPB107t021609	2072199-7	HT013303159
990113112870206441	RPB107t021653	2007990-4	HT012984223
990116273460206441	RPB107t021806	2071664-3	HT013302641
990116290680206441	RPB107t021812	2073456-6	HT013304363
990114919400206441	RPB107t021815	2059080-5	HT013165997
990113565390206441	RPB107t021820	2035253-0	HT013029650
990108850680206441	RPB107t021822	1497146-X	HT012732515
990113456310206441	RPB107t021823	2027669-2	HT013018708
990116299850206441	RPB107t021830	2074411-0	HT013305280
990107441150206441	RPB107t021847	1312783-4	HT012591562
990115267240206441	RPB107t021848	2061792-6	HT013201074
990113665740206441	RPB107t021852	2044558-1	HT013039688
990113116630206441	RPB107t021854	2008390-7	HT012984599
990114921980206441	RPB107t021856	2059340-5	HT013166255
990116269800206441	RPB107t021857	2071282-0	HT013302275
990114625390206441	RPB107t021858	2056775-3	HT013136338
990116204990206441	RPB107t021859	2064652-5	HT013295794
990115352430206441	RPB107t021860	2062913-8	HT013209647
990114577820206441	RPB107t021861	2056357-7	HT013131552
990114682810206441	RPB107t021862	2056891-5	HT013142115
990114173080206441	RPB107t021863	2051879-1	HT013090793
990114855210206441	RPB107t021864	2058481-7	HT013159519
990114856150206441	RPB107t021865	2058577-9	HT013159613
990114855700206441	RPB107t021866	2058531-7	HT013159568
990116301000206441	RPB107t021869	2074532-1	HT013305395
990116888020206441	RPB107t021870	2080095-2	HT013364805
990108891370206441	RPB107t021872	1502105-1	HT012736584
990108891370206441	RPB107t021873	1502105-1	HT012736584
990116594770206441	RPB107t021875	2077663-9	HT013335155
990114992610206441	RPB107t021876	2059599-2	HT013173390
990114995710206441	RPB107t021877	2059912-2	HT013173700
990175828950206441	RPB107t021878	2505567-7	HT016003860
990108877570206441	RPB107t021879	1500445-4	HT012735204
990114173710206441	RPB107t021880	2051946-1	HT013090856
990114621790206441	RPB107t021881	2056411-9	HT013135978
990114173610206441	RPB107t021882	2051936-9	HT013090846
990114173660206441	RPB107t021883	2051941-2	HT013090851
990114684660206441	RPB107t021884	2057080-6	HT013142300
990114171930206441	RPB107t021885	2051760-9	HT013090678
990114488950206441	RPB107t021886	2054988-X	HT013122605
990116297330206441	RPB107t021887	2074146-7	HT013305028
990116296620206441	RPB107t021888	2074076-1	HT013304957
990116291540206441	RPB107t021889	2073545-5	HT013304449
990116540890206441	RPB107t021890	2077014-5	HT013329718
990116292680206441	RPB107t021891	2073662-9	HT013304563
990113626170206441	RPB107t021893	2040469-4	HT013035731
990113626210206441	RPB107t021894	2040473-6	HT013035735
990108589180206441	RPB107t021896	1464633-X	HT012706365
990116209590206441	RPB107t021897	2065139-9	HT013296254
990114992590206441	RPB107t021899	2059597-9	HT013173388
990115121880206441	RPB107t021901	2060442-7	HT013186415
990055622760206441	RPB107t021903	716729-5	HT007004082
990114356830206441	RPB107t021904	2054239-2	HT013109307
990113507720206441	RPB107t021907	2031947-2	HT013023859
990107445680206441	RPB107t021908	1313353-6	HT012592015
990113468460206441	RPB107t021909	2027898-6	HT013019933
990113318650206441	RPB107t021912	2018682-4	HT013004903
